<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>;<VOL>
GAZP;D;20150414;00:00:00;144.4000000;40080260
GAZP;D;20150415;00:00:00;150.1000000;38667450
GAZP;D;20150416;00:00:00;152.4000000;42779640
GAZP;D;20150417;00:00:00;149.3000000;57068550
GAZP;D;20150420;00:00:00;153.9600000;40537580
GAZP;D;20150421;00:00:00;155.3500000;29283090
GAZP;D;20150422;00:00:00;150.8000000;37553570
GAZP;D;20150423;00:00:00;150.1500000;39557120
GAZP;D;20150424;00:00:00;153.8900000;35700170
GAZP;D;20150427;00:00:00;152.0500000;21995680
GAZP;D;20150428;00:00:00;152.7900000;25930140
GAZP;D;20150429;00:00:00;152.5000000;32126560
GAZP;D;20150430;00:00:00;153.5000000;28720040
GAZP;D;20150505;00:00:00;156.3300000;33612940
GAZP;D;20150506;00:00:00;155.2500000;29790790
GAZP;D;20150507;00:00:00;152.1000000;29194550
GAZP;D;20150508;00:00:00;155.5200000;22295510
GAZP;D;20150512;00:00:00;154.2000000;35160960
GAZP;D;20150513;00:00:00;151.7400000;23717110
GAZP;D;20150514;00:00:00;151.8000000;19555330
GAZP;D;20150515;00:00:00;152.9800000;20554600
GAZP;D;20150518;00:00:00;151.9000000;17696000
GAZP;D;20150519;00:00:00;149.8500000;25114260
GAZP;D;20150520;00:00:00;146.3500000;20489450
GAZP;D;20150521;00:00:00;147.1600000;23099350
GAZP;D;20150522;00:00:00;148.8000000;22201760
GAZP;D;20150525;00:00:00;146.6900000;16149270
GAZP;D;20150526;00:00:00;145.2500000;22449280
GAZP;D;20150527;00:00:00;147.6600000;27885430
GAZP;D;20150528;00:00:00;146.1100000;27121270
GAZP;D;20150529;00:00:00;139.0000000;55794730
GAZP;D;20150601;00:00:00;139.4000000;30782560
GAZP;D;20150602;00:00:00;140.7500000;36298600
GAZP;D;20150603;00:00:00;140.7100000;41053250
GAZP;D;20150604;00:00:00;140.2000000;28158830
GAZP;D;20150605;00:00:00;142.4000000;26877030
GAZP;D;20150608;00:00:00;142.6600000;22859260
GAZP;D;20150609;00:00:00;146.1700000;24962650
GAZP;D;20150610;00:00:00;145.6000000;27921800
GAZP;D;20150611;00:00:00;145.4000000;18760700
GAZP;D;20150615;00:00:00;144.9500000;30940130
GAZP;D;20150616;00:00:00;146.0000000;22739570
GAZP;D;20150617;00:00:00;147.6000000;24443190
GAZP;D;20150618;00:00:00;147.1500000;26804420
GAZP;D;20150619;00:00:00;147.1500000;26384100
GAZP;D;20150622;00:00:00;148.5000000;19545210
GAZP;D;20150623;00:00:00;146.2500000;25616230
GAZP;D;20150624;00:00:00;146.6800000;18382280
GAZP;D;20150625;00:00:00;143.7000000;21524410
GAZP;D;20150626;00:00:00;145.1800000;16787960
GAZP;D;20150629;00:00:00;143.5900000;15496130
GAZP;D;20150630;00:00:00;145.8500000;26509850
GAZP;D;20150701;00:00:00;145.5000000;16183780
GAZP;D;20150702;00:00:00;145.8000000;16016220
GAZP;D;20150703;00:00:00;144.3300000;11657130
GAZP;D;20150706;00:00:00;143.0000000;18776620
GAZP;D;20150707;00:00:00;142.5000000;28934320
GAZP;D;20150708;00:00:00;141.5000000;28932200
GAZP;D;20150709;00:00:00;143.7700000;22474070
GAZP;D;20150710;00:00:00;143.9000000;19868430
GAZP;D;20150713;00:00:00;145.2700000;23794210
GAZP;D;20150714;00:00:00;146.5000000;26926020
GAZP;D;20150715;00:00:00;142.7000000;28522100
GAZP;D;20150716;00:00:00;144.2000000;15378670
GAZP;D;20150717;00:00:00;143.6000000;21095810
GAZP;D;20150720;00:00:00;141.7800000;19865830
GAZP;D;20150721;00:00:00;141.4100000;22575110
GAZP;D;20150722;00:00:00;140.8000000;27930110
GAZP;D;20150723;00:00:00;138.3700000;20543130
GAZP;D;20150724;00:00:00;136.4100000;30554610
GAZP;D;20150727;00:00:00;134.5100000;31601810
GAZP;D;20150728;00:00:00;135.0500000;29390020
GAZP;D;20150729;00:00:00;138.7000000;26493280
GAZP;D;20150730;00:00:00;139.8000000;24082180
GAZP;D;20150731;00:00:00;142.5000000;31355850
GAZP;D;20150803;00:00:00;141.4500000;26249390
GAZP;D;20150804;00:00:00;141.8900000;26549640
GAZP;D;20150805;00:00:00;143.7800000;25633250
GAZP;D;20150806;00:00:00;140.8800000;36108900
GAZP;D;20150807;00:00:00;141.3400000;20833760
GAZP;D;20150810;00:00:00;141.5000000;41617500
GAZP;D;20150811;00:00:00;141.9700000;32830970
GAZP;D;20150812;00:00:00;142.9900000;26170790
GAZP;D;20150813;00:00:00;143.7000000;25336670
GAZP;D;20150814;00:00:00;144.8000000;25160600
GAZP;D;20150817;00:00:00;144.2500000;24209490
GAZP;D;20150818;00:00:00;142.6500000;20538860
GAZP;D;20150819;00:00:00;140.8000000;30830170
GAZP;D;20150820;00:00:00;142.6400000;35502830
GAZP;D;20150821;00:00:00;140.2900000;25971960
GAZP;D;20150824;00:00:00;135.3500000;51568300
GAZP;D;20150825;00:00:00;140.4000000;44100110
GAZP;D;20150826;00:00:00;140.5100000;34481810
GAZP;D;20150827;00:00:00;144.6000000;32615330
GAZP;D;20150828;00:00:00;146.6000000;38320160
GAZP;D;20150831;00:00:00;148.1900000;28825930
GAZP;D;20150901;00:00:00;144.5000000;35201510
GAZP;D;20150902;00:00:00;142.5700000;33514300
GAZP;D;20150903;00:00:00;145.3000000;28087010
GAZP;D;20150904;00:00:00;142.8000000;25838880
GAZP;D;20150907;00:00:00;141.6700000;17910740
GAZP;D;20150908;00:00:00;143.2100000;22287490
GAZP;D;20150909;00:00:00;144.2200000;21087450
GAZP;D;20150910;00:00:00;142.9900000;24683390
GAZP;D;20150911;00:00:00;142.4000000;25360800
GAZP;D;20150914;00:00:00;143.5800000;20550770
GAZP;D;20150915;00:00:00;141.9500000;24385460
GAZP;D;20150916;00:00:00;142.9100000;27457960
GAZP;D;20150917;00:00:00;142.8000000;14278750
GAZP;D;20150918;00:00:00;139.5000000;44180900
GAZP;D;20150921;00:00:00;139.4500000;20702670
GAZP;D;20150922;00:00:00;136.4000000;36495050
GAZP;D;20150923;00:00:00;134.3000000;45293240
GAZP;D;20150924;00:00:00;132.2000000;37779360
GAZP;D;20150925;00:00:00;133.8500000;35599560
GAZP;D;20150928;00:00:00;130.9000000;30723290
GAZP;D;20150929;00:00:00;133.2000000;30520020
GAZP;D;20150930;00:00:00;134.5500000;43368480
GAZP;D;20151001;00:00:00;132.9000000;34048410
GAZP;D;20151002;00:00:00;131.5000000;26853130
GAZP;D;20151005;00:00:00;136.8000000;38844980
GAZP;D;20151006;00:00:00;137.8700000;38642900
GAZP;D;20151007;00:00:00;140.0000000;42695320
GAZP;D;20151008;00:00:00;139.8000000;41743300
GAZP;D;20151009;00:00:00;143.8100000;64750430
GAZP;D;20151012;00:00:00;141.7000000;29299720
GAZP;D;20151013;00:00:00;141.8000000;31604030
GAZP;D;20151014;00:00:00;142.0100000;25501410
GAZP;D;20151015;00:00:00;142.6100000;22733980
GAZP;D;20151016;00:00:00;141.0000000;28896590
GAZP;D;20151019;00:00:00;140.2700000;27830910
GAZP;D;20151020;00:00:00;140.4000000;28908560
GAZP;D;20151021;00:00:00;139.4900000;32434520
GAZP;D;20151022;00:00:00;139.2500000;24983360
GAZP;D;20151023;00:00:00;138.9400000;30146610
GAZP;D;20151026;00:00:00;138.5000000;32861500
GAZP;D;20151027;00:00:00;138.5000000;35904460
GAZP;D;20151028;00:00:00;138.1000000;36155860
GAZP;D;20151029;00:00:00;136.1100000;27852820
GAZP;D;20151030;00:00:00;135.7500000;23783680
GAZP;D;20151102;00:00:00;137.8000000;23014600
GAZP;D;20151103;00:00:00;141.7500000;38369930
GAZP;D;20151105;00:00:00;140.9700000;36746220
GAZP;D;20151106;00:00:00;137.7500000;34912550
GAZP;D;20151109;00:00:00;136.5000000;26029040
GAZP;D;20151110;00:00:00;135.5800000;27148220
GAZP;D;20151111;00:00:00;135.0000000;30502590
GAZP;D;20151112;00:00:00;136.6000000;50062350
GAZP;D;20151113;00:00:00;136.0000000;28839490
GAZP;D;20151116;00:00:00;137.2100000;35780450
GAZP;D;20151117;00:00:00;142.7500000;61481020
GAZP;D;20151118;00:00:00;147.4700000;51720780
GAZP;D;20151119;00:00:00;147.5000000;61575170
GAZP;D;20151120;00:00:00;148.0500000;30756730
GAZP;D;20151123;00:00:00;152.0000000;42917610
GAZP;D;20151124;00:00:00;145.6500000;60229750
GAZP;D;20151125;00:00:00;143.9900000;43511250
GAZP;D;20151126;00:00:00;143.2000000;31468580
GAZP;D;20151127;00:00:00;140.6500000;29712390
GAZP;D;20151130;00:00:00;138.0000000;39789880
GAZP;D;20151201;00:00:00;137.4200000;24873380
GAZP;D;20151202;00:00:00;136.8500000;28300650
GAZP;D;20151203;00:00:00;140.0000000;41859050
GAZP;D;20151204;00:00:00;137.7000000;37005860
GAZP;D;20151207;00:00:00;134.5000000;37330020
GAZP;D;20151208;00:00:00;134.6500000;35578850
GAZP;D;20151209;00:00:00;135.8100000;25635980
GAZP;D;20151210;00:00:00;135.6000000;25901290
GAZP;D;20151211;00:00:00;133.8000000;27466750
GAZP;D;20151214;00:00:00;131.5900000;34262340
GAZP;D;20151215;00:00:00;134.4000000;31372280
