<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>;<VOL>
ROSB;D;20150417;00:00:00;45.5000000;2120
ROSB;D;20150420;00:00:00;46.1000000;190
ROSB;D;20150422;00:00:00;47.8000000;50
ROSB;D;20150423;00:00:00;48.0000000;850
ROSB;D;20150428;00:00:00;46.8000000;90
ROSB;D;20150429;00:00:00;47.7000000;10
ROSB;D;20150430;00:00:00;47.0000000;40
ROSB;D;20150505;00:00:00;47.4000000;70
ROSB;D;20150506;00:00:00;46.7000000;240
ROSB;D;20150507;00:00:00;46.0000000;260
ROSB;D;20150508;00:00:00;45.7000000;670
ROSB;D;20150512;00:00:00;45.2000000;1330
ROSB;D;20150513;00:00:00;47.9000000;1530
ROSB;D;20150514;00:00:00;46.5000000;90
ROSB;D;20150515;00:00:00;46.6000000;300
ROSB;D;20150518;00:00:00;46.8000000;320
ROSB;D;20150519;00:00:00;45.7000000;410
ROSB;D;20150520;00:00:00;47.0000000;110
ROSB;D;20150521;00:00:00;46.7000000;980
ROSB;D;20150522;00:00:00;46.7000000;140
ROSB;D;20150525;00:00:00;45.8000000;80
ROSB;D;20150526;00:00:00;45.5000000;40
ROSB;D;20150601;00:00:00;44.8000000;30
ROSB;D;20150602;00:00:00;46.5000000;130
ROSB;D;20150603;00:00:00;46.0000000;70
ROSB;D;20150604;00:00:00;45.2000000;170
ROSB;D;20150609;00:00:00;45.9000000;60
ROSB;D;20150610;00:00:00;45.4000000;10
ROSB;D;20150616;00:00:00;46.9000000;20
ROSB;D;20150617;00:00:00;46.4000000;40
ROSB;D;20150618;00:00:00;45.9000000;2000
ROSB;D;20150619;00:00:00;45.6000000;1810
ROSB;D;20150622;00:00:00;46.9000000;90
ROSB;D;20150624;00:00:00;45.5000000;460
ROSB;D;20150625;00:00:00;45.3000000;30
ROSB;D;20150626;00:00:00;46.0000000;130
ROSB;D;20150629;00:00:00;45.5000000;70
ROSB;D;20150701;00:00:00;45.0000000;290
ROSB;D;20150703;00:00:00;45.0000000;620
ROSB;D;20150706;00:00:00;45.2000000;30
ROSB;D;20150707;00:00:00;45.0000000;100
ROSB;D;20150708;00:00:00;45.3000000;40
ROSB;D;20150709;00:00:00;44.0000000;610
ROSB;D;20150710;00:00:00;44.2000000;30
ROSB;D;20150713;00:00:00;44.9000000;70
ROSB;D;20150717;00:00:00;46.5000000;140
ROSB;D;20150720;00:00:00;49.3000000;310
ROSB;D;20150721;00:00:00;46.4000000;2040
ROSB;D;20150722;00:00:00;46.0000000;940
ROSB;D;20150723;00:00:00;46.0000000;20
ROSB;D;20150724;00:00:00;45.2000000;60
ROSB;D;20150727;00:00:00;45.1000000;280
ROSB;D;20150728;00:00:00;46.7000000;470
ROSB;D;20150729;00:00:00;46.4000000;30
