<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>;<VOL>
DSKY;D;20171023;00:00:00;101.9000000;34840
DSKY;D;20171024;00:00:00;101.7500000;31960
DSKY;D;20171025;00:00:00;97.6500000;94330
DSKY;D;20171026;00:00:00;100.2000000;9860
DSKY;D;20171027;00:00:00;99.9500000;41330
DSKY;D;20171030;00:00:00;102.0000000;46160
DSKY;D;20171031;00:00:00;101.5000000;177770
DSKY;D;20171101;00:00:00;101.1000000;422590
DSKY;D;20171102;00:00:00;103.4000000;129190
DSKY;D;20171103;00:00:00;107.7500000;239360
DSKY;D;20171107;00:00:00;108.3000000;98930
DSKY;D;20171108;00:00:00;109.0000000;429850
DSKY;D;20171109;00:00:00;108.0000000;151460
DSKY;D;20171110;00:00:00;106.0000000;186810
DSKY;D;20171113;00:00:00;103.5000000;293170
DSKY;D;20171114;00:00:00;105.7000000;178440
DSKY;D;20171115;00:00:00;106.3500000;129820
DSKY;D;20171116;00:00:00;109.7000000;137310
DSKY;D;20171117;00:00:00;106.8500000;125900
DSKY;D;20171120;00:00:00;107.2000000;100420
DSKY;D;20171121;00:00:00;107.9000000;104130
DSKY;D;20171122;00:00:00;107.8500000;140730
DSKY;D;20171123;00:00:00;106.9500000;151690
DSKY;D;20171124;00:00:00;106.7500000;213370
DSKY;D;20171127;00:00:00;106.6500000;22910
DSKY;D;20171128;00:00:00;106.8000000;102210
DSKY;D;20171129;00:00:00;106.7500000;118380
DSKY;D;20171130;00:00:00;108.8000000;127080
DSKY;D;20171201;00:00:00;106.0000000;159440
DSKY;D;20171204;00:00:00;106.1000000;26580
DSKY;D;20171205;00:00:00;104.1500000;422800
DSKY;D;20171206;00:00:00;104.0000000;172220
DSKY;D;20171207;00:00:00;101.0000000;368350
DSKY;D;20171208;00:00:00;101.0000000;795040
DSKY;D;20171211;00:00:00;100.8500000;664830
DSKY;D;20171212;00:00:00;92.5500000;2899890
DSKY;D;20171213;00:00:00;94.7000000;5356470
DSKY;D;20171214;00:00:00;92.0000000;617280
DSKY;D;20171215;00:00:00;94.1000000;244680
DSKY;D;20171218;00:00:00;91.5000000;287410
DSKY;D;20171219;00:00:00;91.5500000;408490
DSKY;D;20171220;00:00:00;89.7000000;267160
DSKY;D;20171221;00:00:00;87.8000000;168650
DSKY;D;20171222;00:00:00;91.7500000;298040
DSKY;D;20171225;00:00:00;95.9500000;257330
DSKY;D;20171226;00:00:00;96.1000000;158930
DSKY;D;20171227;00:00:00;94.7500000;86690
DSKY;D;20171228;00:00:00;95.9000000;81710
DSKY;D;20171229;00:00:00;95.9500000;105480
DSKY;D;20180103;00:00:00;97.2000000;60210
DSKY;D;20180104;00:00:00;99.2000000;137510
DSKY;D;20180105;00:00:00;99.2000000;134790
DSKY;D;20180109;00:00:00;98.5000000;244020
DSKY;D;20180110;00:00:00;99.2500000;139680
DSKY;D;20180111;00:00:00;99.5500000;380160
DSKY;D;20180112;00:00:00;99.8500000;246280
DSKY;D;20180115;00:00:00;98.0000000;168200
DSKY;D;20180116;00:00:00;98.4000000;356130
DSKY;D;20180117;00:00:00;98.2500000;74000
DSKY;D;20180118;00:00:00;100.0000000;369890
DSKY;D;20180119;00:00:00;98.0000000;190650
DSKY;D;20180122;00:00:00;97.9500000;104870
DSKY;D;20180123;00:00:00;96.1000000;315530
DSKY;D;20180124;00:00:00;92.9500000;543960
DSKY;D;20180125;00:00:00;92.7500000;381430
DSKY;D;20180126;00:00:00;92.6000000;271310
DSKY;D;20180129;00:00:00;93.2000000;89770
DSKY;D;20180130;00:00:00;92.7000000;38660
DSKY;D;20180131;00:00:00;92.5000000;77170
DSKY;D;20180201;00:00:00;91.4000000;468010
DSKY;D;20180202;00:00:00;92.3500000;189310
DSKY;D;20180205;00:00:00;92.2500000;386600
DSKY;D;20180206;00:00:00;92.0000000;317280
DSKY;D;20180207;00:00:00;92.3000000;60350
DSKY;D;20180208;00:00:00;92.0500000;28030
DSKY;D;20180209;00:00:00;91.3500000;253420
DSKY;D;20180212;00:00:00;90.5000000;125950
DSKY;D;20180213;00:00:00;90.7000000;146330
DSKY;D;20180214;00:00:00;90.5500000;59060
DSKY;D;20180215;00:00:00;90.1000000;104880
DSKY;D;20180216;00:00:00;90.1000000;110240
DSKY;D;20180219;00:00:00;90.0000000;88540
DSKY;D;20180220;00:00:00;89.7500000;186400
DSKY;D;20180221;00:00:00;90.1000000;195250
DSKY;D;20180222;00:00:00;89.2500000;348630
DSKY;D;20180226;00:00:00;89.0000000;121170
DSKY;D;20180227;00:00:00;88.5000000;180750
DSKY;D;20180228;00:00:00;90.5000000;666730
DSKY;D;20180301;00:00:00;89.8500000;336430
DSKY;D;20180302;00:00:00;89.6000000;440850
DSKY;D;20180305;00:00:00;90.3000000;613070
DSKY;D;20180306;00:00:00;90.0000000;533350
DSKY;D;20180307;00:00:00;89.8500000;190710
DSKY;D;20180309;00:00:00;90.0500000;95420
DSKY;D;20180312;00:00:00;90.2500000;137840
DSKY;D;20180313;00:00:00;95.0000000;880870
DSKY;D;20180314;00:00:00;96.0000000;898750
DSKY;D;20180315;00:00:00;95.0000000;206190
