<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>;<VOL>
VTBR;D;20150304;00:00:00;0.0680000;12024880000
VTBR;D;20150305;00:00:00;0.0664000;21225080000
VTBR;D;20150306;00:00:00;0.0647200;14006960000
VTBR;D;20150310;00:00:00;0.0626000;23494750000
VTBR;D;20150311;00:00:00;0.0632800;16943570000
VTBR;D;20150312;00:00:00;0.0645000;25128440000
VTBR;D;20150313;00:00:00;0.0633200;20337270000
VTBR;D;20150316;00:00:00;0.0621000;24358870000
VTBR;D;20150317;00:00:00;0.0610000;10245600000
VTBR;D;20150318;00:00:00;0.0624000;19974750000
VTBR;D;20150319;00:00:00;0.0623000;15236600000
VTBR;D;20150320;00:00:00;0.0634000;22726770000
VTBR;D;20150323;00:00:00;0.0617200;12401590000
VTBR;D;20150324;00:00:00;0.0630000;15333730000
VTBR;D;20150325;00:00:00;0.0628000;15139890000
VTBR;D;20150326;00:00:00;0.0606000;20207860000
VTBR;D;20150327;00:00:00;0.0595000;14985610000
VTBR;D;20150330;00:00:00;0.0600200;11965530000
VTBR;D;20150331;00:00:00;0.0600000;34515890000
VTBR;D;20150401;00:00:00;0.0603900;13354510000
VTBR;D;20150402;00:00:00;0.0617000;21540110000
VTBR;D;20150403;00:00:00;0.0616200;15174530000
VTBR;D;20150406;00:00:00;0.0623000;10561760000
VTBR;D;20150407;00:00:00;0.0601400;36650270000
VTBR;D;20150408;00:00:00;0.0600000;56744060000
VTBR;D;20150409;00:00:00;0.0587900;100174160000
VTBR;D;20150410;00:00:00;0.0587000;46036120000
VTBR;D;20150413;00:00:00;0.0590300;24567080000
VTBR;D;20150414;00:00:00;0.0579000;16473000000
VTBR;D;20150415;00:00:00;0.0582600;13009140000
VTBR;D;20150416;00:00:00;0.0589100;18802430000
VTBR;D;20150417;00:00:00;0.0580500;24216690000
VTBR;D;20150420;00:00:00;0.0580000;24810210000
VTBR;D;20150421;00:00:00;0.0585000;13607790000
VTBR;D;20150422;00:00:00;0.0581400;16261620000
VTBR;D;20150423;00:00:00;0.0569000;28618700000
VTBR;D;20150424;00:00:00;0.0598400;39347540000
VTBR;D;20150427;00:00:00;0.0599100;29579810000
VTBR;D;20150428;00:00:00;0.0621500;58638230000
VTBR;D;20150429;00:00:00;0.0631000;28405100000
VTBR;D;20150430;00:00:00;0.0655000;33944330000
VTBR;D;20150505;00:00:00;0.0685500;38054410000
VTBR;D;20150506;00:00:00;0.0683100;42289880000
VTBR;D;20150507;00:00:00;0.0675200;33338240000
VTBR;D;20150508;00:00:00;0.0675000;33046890000
VTBR;D;20150512;00:00:00;0.0664700;25283870000
VTBR;D;20150513;00:00:00;0.0660000;65822880000
VTBR;D;20150514;00:00:00;0.0651500;69964780000
VTBR;D;20150515;00:00:00;0.0684300;60927160000
VTBR;D;20150518;00:00:00;0.0710000;43030770000
VTBR;D;20150519;00:00:00;0.0720200;67051250000
VTBR;D;20150520;00:00:00;0.0720000;44868590000
VTBR;D;20150521;00:00:00;0.0750700;86889430000
VTBR;D;20150522;00:00:00;0.0777700;64500720000
VTBR;D;20150525;00:00:00;0.0795000;60098970000
VTBR;D;20150526;00:00:00;0.0815000;77993920000
VTBR;D;20150527;00:00:00;0.0826000;76151980000
VTBR;D;20150528;00:00:00;0.0805000;91982300000
VTBR;D;20150529;00:00:00;0.0802500;64503060000
VTBR;D;20150601;00:00:00;0.0803500;41466970000
VTBR;D;20150602;00:00:00;0.0802100;18887360000
VTBR;D;20150603;00:00:00;0.0810500;34906210000
VTBR;D;20150604;00:00:00;0.0810500;57383570000
VTBR;D;20150605;00:00:00;0.0810700;52778260000
VTBR;D;20150608;00:00:00;0.0819000;56091090000
VTBR;D;20150609;00:00:00;0.0817500;69756680000
VTBR;D;20150610;00:00:00;0.0805200;36988170000
VTBR;D;20150611;00:00:00;0.0804000;22668370000
VTBR;D;20150615;00:00:00;0.0803900;67124780000
VTBR;D;20150616;00:00:00;0.0800000;29609310000
VTBR;D;20150617;00:00:00;0.0800100;21194880000
VTBR;D;20150618;00:00:00;0.0799000;12401250000
VTBR;D;20150619;00:00:00;0.0800200;26663320000
VTBR;D;20150622;00:00:00;0.0795100;64072930000
VTBR;D;20150623;00:00:00;0.0783900;40315960000
VTBR;D;20150624;00:00:00;0.0779000;31284610000
VTBR;D;20150625;00:00:00;0.0780000;25231720000
VTBR;D;20150626;00:00:00;0.0780000;12402600000
