<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>;<VOL>
LKOH;D;20151224;00:00:00;2325.3000000;613559
LKOH;D;20151225;00:00:00;2310.2000000;211645
LKOH;D;20151228;00:00:00;2309.9000000;291586
LKOH;D;20151229;00:00:00;2353.6000000;624217
LKOH;D;20151230;00:00:00;2345.9000000;589309
LKOH;D;20160104;00:00:00;2310.2000000;444328
LKOH;D;20160105;00:00:00;2380.0000000;640845
LKOH;D;20160106;00:00:00;2378.0000000;608353
LKOH;D;20160111;00:00:00;2257.9000000;987409
LKOH;D;20160112;00:00:00;2223.5000000;1171955
LKOH;D;20160113;00:00:00;2225.0000000;910046
LKOH;D;20160114;00:00:00;2188.9000000;1474518
LKOH;D;20160115;00:00:00;2098.0000000;2419017
LKOH;D;20160118;00:00:00;2112.1000000;1307074
LKOH;D;20160119;00:00:00;2150.0000000;1429094
LKOH;D;20160120;00:00:00;2145.3000000;1603204
LKOH;D;20160121;00:00:00;2212.8000000;1436366
LKOH;D;20160122;00:00:00;2340.9000000;2034794
LKOH;D;20160125;00:00:00;2349.0000000;1149850
LKOH;D;20160126;00:00:00;2320.0000000;1190580
LKOH;D;20160127;00:00:00;2400.5000000;1241875
LKOH;D;20160128;00:00:00;2495.0000000;1812947
LKOH;D;20160129;00:00:00;2569.0000000;1914848
LKOH;D;20160201;00:00:00;2547.0000000;1305184
LKOH;D;20160202;00:00:00;2491.0000000;1207079
LKOH;D;20160203;00:00:00;2475.5000000;835918
LKOH;D;20160204;00:00:00;2553.5000000;1231861
LKOH;D;20160205;00:00:00;2594.0000000;963586
LKOH;D;20160208;00:00:00;2482.5000000;1296150
LKOH;D;20160209;00:00:00;2387.5000000;1744602
LKOH;D;20160210;00:00:00;2382.5000000;1100658
LKOH;D;20160211;00:00:00;2392.0000000;1324866
LKOH;D;20160212;00:00:00;2396.0000000;932551
LKOH;D;20160215;00:00:00;2429.0000000;724873
LKOH;D;20160216;00:00:00;2450.0000000;976344
LKOH;D;20160217;00:00:00;2467.0000000;857470
LKOH;D;20160218;00:00:00;2565.0000000;1478270
LKOH;D;20160219;00:00:00;2540.0000000;1084879
LKOH;D;20160220;00:00:00;2529.0000000;116489
LKOH;D;20160222;00:00:00;2610.0000000;685871
LKOH;D;20160224;00:00:00;2550.0000000;1225372
LKOH;D;20160225;00:00:00;2551.5000000;1532804
LKOH;D;20160226;00:00:00;2587.0000000;1250548
LKOH;D;20160229;00:00:00;2686.0000000;1563324
LKOH;D;20160301;00:00:00;2699.0000000;838514
LKOH;D;20160302;00:00:00;2640.0000000;1569341
LKOH;D;20160303;00:00:00;2700.0000000;1335183
LKOH;D;20160304;00:00:00;2775.0000000;1019113
LKOH;D;20160307;00:00:00;2840.0000000;855335
LKOH;D;20160309;00:00:00;2744.0000000;1211644
LKOH;D;20160310;00:00:00;2692.0000000;1243360
LKOH;D;20160311;00:00:00;2669.0000000;1056690
LKOH;D;20160314;00:00:00;2658.5000000;939854
LKOH;D;20160315;00:00:00;2647.5000000;1797977
LKOH;D;20160316;00:00:00;2703.0000000;843490
LKOH;D;20160317;00:00:00;2750.0000000;1699194
LKOH;D;20160318;00:00:00;2810.0000000;1882959
